collar_id,latitude,longitude,Altitude,Temp,AnimalTitle,GMT_Stamp,timestamp,c_id
38055.0,41.8445169,-88.1554883,200.54,27,Coyote - Cantigny 38055 (M),1431470000000.0,May 12 2015 11:00:29 PM,unknown
38055.0,41.8445517,-88.1554769,206.72,21,Coyote - Cantigny 38055 (M),1431480000000.0,May 13 2015 01:00:54 AM,unknown
38055.0,41.8445189,-88.155505,216.79,14,Coyote - Cantigny 38055 (M),1431490000000.0,May 13 2015 04:00:47 AM,unknown
38055.0,41.8445222,-88.1555986,207.38,12,Coyote - Cantigny 38055 (M),1431490000000.0,May 13 2015 05:01:13 AM,unknown
38055.0,41.8445114,-88.1555247,201.22,12,Coyote - Cantigny 38055 (M),1431490000000.0,May 13 2015 05:03:13 AM,unknown
38055.0,41.8444875,-88.1555264,204.19,12,Coyote - Cantigny 38055 (M),1431490000000.0,May 13 2015 05:06:09 AM,unknown
38055.0,41.8444317,-88.155505,208.12,12,Coyote - Cantigny 38055 (M),1431490000000.0,May 13 2015 05:12:11 AM,unknown
38055.0,41.8484519,-88.1632994,190.63,26,Coyote - Cantigny 38055 (M),1431550000000.0,May 13 2015 09:00:29 PM,unknown
38055.0,41.8484269,-88.1635381,222.21,29,Coyote - Cantigny 38055 (M),1431560000000.0,May 13 2015 11:00:13 PM,unknown
38055.0,41.8483369,-88.1632822,203.41,27,Coyote - Cantigny 38055 (M),1431570000000.0,May 14 2015 01:00:21 AM,unknown
38055.0,41.8514825,-88.1553306,222.49,23,Coyote - Cantigny 38055 (M),1431580000000.0,May 14 2015 04:00:29 AM,unknown
38055.0,41.8515417,-88.1552667,215.17,24,Coyote - Cantigny 38055 (M),1431580000000.0,May 14 2015 05:01:10 AM,unknown
38055.0,41.8515339,-88.1552422,213.14,24,Coyote - Cantigny 38055 (M),1431580000000.0,May 14 2015 05:03:11 AM,unknown
38055.0,41.8516031,-88.1553267,221.05,25,Coyote - Cantigny 38055 (M),1431580000000.0,May 14 2015 05:08:15 AM,unknown
38055.0,41.8516275,-88.1553217,206.04,24,Coyote - Cantigny 38055 (M),1431580000000.0,May 14 2015 05:12:16 AM,unknown
38055.0,41.8525228,-88.1652511,217.92,27,Coyote - Cantigny 38055 (M),1431640000000.0,May 14 2015 09:01:00 PM,unknown
38055.0,41.8526269,-88.16523,197.48,26,Coyote - Cantigny 38055 (M),1431640000000.0,May 14 2015 11:00:17 PM,unknown
38055.0,41.8525128,-88.1653089,208.66,30,Coyote - Cantigny 38055 (M),1431650000000.0,May 15 2015 01:00:29 AM,unknown
38055.0,41.85881,-88.1707758,195.19,15,Coyote - Cantigny 38055 (M),1431660000000.0,May 15 2015 04:02:45 AM,unknown
38055.0,41.8398631,-88.1662289,182.7,14,Coyote - Cantigny 38055 (M),1431670000000.0,May 15 2015 05:01:29 AM,unknown
38055.0,41.8403731,-88.1666597,180.88,15,Coyote - Cantigny 38055 (M),1431670000000.0,May 15 2015 05:03:17 AM,unknown
38055.0,41.8404083,-88.1671769,182.52,15,Coyote - Cantigny 38055 (M),1431670000000.0,May 15 2015 05:06:12 AM,unknown
38055.0,41.8410369,-88.1658108,185.47,15,Coyote - Cantigny 38055 (M),1431670000000.0,May 15 2015 05:12:13 AM,unknown
38056.0,41.8477217,-88.1624436,200.28,28,Coyote - Cantigny 38056 (F),1431720000000.0,May 15 2015 09:00:48 PM,unknown
38055.0,41.8484028,-88.1637983,202.74,30,Coyote - Cantigny 38055 (M),1431720000000.0,May 15 2015 09:01:00 PM,unknown
38055.0,41.8482964,-88.1631269,203.96,27,Coyote - Cantigny 38055 (M),1431730000000.0,May 15 2015 11:00:15 PM,unknown
38056.0,41.8476911,-88.1624094,204.07,28,Coyote - Cantigny 38056 (F),1431730000000.0,May 15 2015 11:00:30 PM,unknown
38056.0,41.8477661,-88.1623706,202.26,26,Coyote - Cantigny 38056 (F),1431740000000.0,May 16 2015 01:00:47 AM,unknown
38055.0,41.8484253,-88.1630167,210.46,29,Coyote - Cantigny 38055 (M),1431740000000.0,May 16 2015 01:00:53 AM,unknown
38055.0,41.8517925,-88.15811,199.04,26,Coyote - Cantigny 38055 (M),1431750000000.0,May 16 2015 04:00:30 AM,unknown
38056.0,41.8479803,-88.1628164,181.69,25,Coyote - Cantigny 38056 (F),1431750000000.0,May 16 2015 04:00:53 AM,unknown
38056.0,41.8477694,-88.1626231,200.35,23,Coyote - Cantigny 38056 (F),1431750000000.0,May 16 2015 05:01:10 AM,unknown
38055.0,41.8518656,-88.1581931,201.98,25,Coyote - Cantigny 38055 (M),1431750000000.0,May 16 2015 05:01:15 AM,unknown
38056.0,41.8476183,-88.1625175,195.1,23,Coyote - Cantigny 38056 (F),1431750000000.0,May 16 2015 05:03:08 AM,unknown
38055.0,41.8516439,-88.1578783,215.97,25,Coyote - Cantigny 38055 (M),1431750000000.0,May 16 2015 05:03:16 AM,unknown
38055.0,41.8517825,-88.1580522,206.29,26,Coyote - Cantigny 38055 (M),1431750000000.0,May 16 2015 05:06:12 AM,unknown
38056.0,41.8480031,-88.1628336,201.35,23,Coyote - Cantigny 38056 (F),1431750000000.0,May 16 2015 05:06:16 AM,unknown
38055.0,41.849385,-88.1598447,209.84,25,Coyote - Cantigny 38055 (M),1431750000000.0,May 16 2015 05:12:12 AM,unknown
38056.0,41.8478175,-88.1626319,194.37,22,Coyote - Cantigny 38056 (F),1431750000000.0,May 16 2015 05:12:16 AM,unknown
38055.0,41.8522539,-88.1642808,210.77,27,Coyote - Cantigny 38055 (M),1431810000000.0,May 16 2015 09:00:29 PM,unknown
38056.0,41.8484056,-88.1624728,202.39,28,Coyote - Cantigny 38056 (F),1431810000000.0,May 16 2015 09:00:29 PM,unknown
38056.0,41.8484575,-88.1624958,203.45,27,Coyote - Cantigny 38056 (F),1431820000000.0,May 16 2015 11:00:18 PM,unknown
38055.0,41.8520658,-88.1641806,220.61,27,Coyote - Cantigny 38055 (M),1431820000000.0,May 16 2015 11:00:19 PM,unknown
38055.0,41.852255,-88.1643886,209.14,28,Coyote - Cantigny 38055 (M),1431820000000.0,May 17 2015 01:00:29 AM,unknown
38056.0,41.8486067,-88.1627078,201.42,27,Coyote - Cantigny 38056 (F),1431820000000.0,May 17 2015 01:00:29 AM,unknown
38056.0,41.8492069,-88.1626556,204.91,23,Coyote - Cantigny 38056 (F),1431840000000.0,May 17 2015 04:00:47 AM,unknown
38055.0,41.8465508,-88.1708739,200.11,27,Coyote - Cantigny 38055 (M),1431840000000.0,May 17 2015 04:00:48 AM,unknown
38055.0,41.8552331,-88.1714811,198.08,22,Coyote - Cantigny 38055 (M),1431840000000.0,May 17 2015 05:01:10 AM,unknown
38056.0,41.8502144,-88.1617725,208.9,23,Coyote - Cantigny 38056 (F),1431840000000.0,May 17 2015 05:01:13 AM,unknown
38055.0,41.8552406,-88.1714936,200.14,22,Coyote - Cantigny 38055 (M),1431840000000.0,May 17 2015 05:03:10 AM,unknown
38056.0,41.8502317,-88.1617708,205.25,23,Coyote - Cantigny 38056 (F),1431840000000.0,May 17 2015 05:03:12 AM,unknown
38056.0,41.8502064,-88.1617717,205.4,24,Coyote - Cantigny 38056 (F),1431840000000.0,May 17 2015 05:06:09 AM,unknown
38055.0,41.8553042,-88.1716228,195.25,22,Coyote - Cantigny 38055 (M),1431840000000.0,May 17 2015 05:07:19 AM,unknown
38056.0,41.8502067,-88.1617958,205.36,24,Coyote - Cantigny 38056 (F),1431840000000.0,May 17 2015 05:12:07 AM,unknown
38055.0,41.8550636,-88.1689958,211.58,22,Coyote - Cantigny 38055 (M),1431840000000.0,May 17 2015 05:12:09 AM,unknown
38056.0,41.8515994,-88.1597075,205.0,35,Coyote - Cantigny 38056 (F),1431900000000.0,May 17 2015 09:00:29 PM,unknown
38055.0,41.8522689,-88.1642661,202.91,27,Coyote - Cantigny 38055 (M),1431900000000.0,May 17 2015 09:01:30 PM,unknown
38056.0,41.8515781,-88.1596914,188.16,30,Coyote - Cantigny 38056 (F),1431900000000.0,May 17 2015 11:00:17 PM,unknown
38055.0,41.8521619,-88.1641661,222.18,27,Coyote - Cantigny 38055 (M),1431900000000.0,May 17 2015 11:00:37 PM,unknown
38056.0,41.8515614,-88.1597444,203.75,30,Coyote - Cantigny 38056 (F),1431910000000.0,May 18 2015 01:00:29 AM,unknown
38055.0,41.8524861,-88.1644986,195.48,25,Coyote - Cantigny 38055 (M),1431910000000.0,May 18 2015 01:00:31 AM,unknown
38056.0,41.8518242,-88.1594756,216.1,25,Coyote - Cantigny 38056 (F),1431920000000.0,May 18 2015 04:00:29 AM,unknown
38056.0,41.8518314,-88.1594242,206.24,25,Coyote - Cantigny 38056 (F),1431930000000.0,May 18 2015 05:01:09 AM,unknown
38055.0,41.8526014,-88.1644994,209.64,22,Coyote - Cantigny 38055 (M),1431930000000.0,May 18 2015 05:02:24 AM,unknown
38055.0,41.8525544,-88.1644039,207.99,22,Coyote - Cantigny 38055 (M),1431930000000.0,May 18 2015 05:03:10 AM,unknown
38056.0,41.8517964,-88.1593878,201.56,25,Coyote - Cantigny 38056 (F),1431930000000.0,May 18 2015 05:05:25 AM,unknown
38056.0,41.8518322,-88.1594486,207.6,25,Coyote - Cantigny 38056 (F),1431930000000.0,May 18 2015 05:06:13 AM,unknown
38055.0,41.8526589,-88.1643822,226.51,22,Coyote - Cantigny 38055 (M),1431930000000.0,May 18 2015 05:06:14 AM,unknown
38056.0,41.8520053,-88.1594203,210.13,25,Coyote - Cantigny 38056 (F),1431930000000.0,May 18 2015 05:12:07 AM,unknown
38055.0,41.8521322,-88.1637039,203.4,22,Coyote - Cantigny 38055 (M),1431930000000.0,May 18 2015 05:12:15 AM,unknown
38056.0,41.8479325,-88.1632244,213.09,28,Coyote - Cantigny 38056 (F),1431980000000.0,May 18 2015 09:00:29 PM,unknown
38055.0,41.8536342,-88.1645772,205.99,26,Coyote - Cantigny 38055 (M),1431980000000.0,May 18 2015 09:01:43 PM,unknown
38056.0,41.8481836,-88.1633222,201.45,24,Coyote - Cantigny 38056 (F),1431990000000.0,May 18 2015 11:00:13 PM,unknown
38055.0,41.8536986,-88.1646511,217.5,25,Coyote - Cantigny 38055 (M),1431990000000.0,May 18 2015 11:00:28 PM,unknown
38055.0,41.8536325,-88.1645919,215.18,24,Coyote - Cantigny 38055 (M),1432000000000.0,May 19 2015 01:01:00 AM,unknown
38056.0,41.8479428,-88.1628611,207.34,29,Coyote - Cantigny 38056 (F),1432000000000.0,May 19 2015 01:01:24 AM,unknown
38055.0,41.8514869,-88.1634608,132.02,12,Coyote - Cantigny 38055 (M),1432010000000.0,May 19 2015 04:00:19 AM,unknown
38056.0,41.8519881,-88.1599744,207.78,16,Coyote - Cantigny 38056 (F),1432010000000.0,May 19 2015 04:00:33 AM,unknown
38056.0,41.8520289,-88.1601058,208.69,21,Coyote - Cantigny 38056 (F),1432010000000.0,May 19 2015 05:01:19 AM,unknown
38055.0,41.8528278,-88.1648764,202.59,18,Coyote - Cantigny 38055 (M),1432010000000.0,May 19 2015 05:01:48 AM,unknown
38055.0,41.8526036,-88.1647153,206.39,18,Coyote - Cantigny 38055 (M),1432010000000.0,May 19 2015 05:03:08 AM,unknown
38056.0,41.8519917,-88.1600919,198.32,21,Coyote - Cantigny 38056 (F),1432010000000.0,May 19 2015 05:03:14 AM,unknown
38056.0,41.8520578,-88.1601631,200.62,21,Coyote - Cantigny 38056 (F),1432010000000.0,May 19 2015 05:06:09 AM,unknown
38055.0,41.8526897,-88.1648697,207.69,19,Coyote - Cantigny 38055 (M),1432010000000.0,May 19 2015 05:06:12 AM,unknown
38056.0,41.8520733,-88.1602,204.7,21,Coyote - Cantigny 38056 (F),1432010000000.0,May 19 2015 05:12:11 AM,unknown
38055.0,41.8528894,-88.1648497,199.42,21,Coyote - Cantigny 38055 (M),1432010000000.0,May 19 2015 05:12:14 AM,unknown
38055.0,41.852005,-88.1641289,202.67,21,Coyote - Cantigny 38055 (M),1432070000000.0,May 19 2015 09:00:29 PM,unknown
38056.0,41.8520308,-88.1591894,205.45,23,Coyote - Cantigny 38056 (F),1432070000000.0,May 19 2015 09:00:29 PM,unknown
38055.0,41.8519444,-88.1638975,229.69,30,Coyote - Cantigny 38055 (M),1432080000000.0,May 19 2015 11:00:13 PM,unknown
38056.0,41.8519539,-88.1591508,231.5,25,Coyote - Cantigny 38056 (F),1432080000000.0,May 19 2015 11:00:16 PM,unknown
38056.0,41.8521564,-88.1604875,207.9,16,Coyote - Cantigny 38056 (F),1432080000000.0,May 20 2015 01:00:29 AM,unknown
38055.0,41.8520769,-88.1640564,208.74,25,Coyote - Cantigny 38055 (M),1432080000000.0,May 20 2015 01:00:47 AM,unknown
38055.0,41.8361094,-88.1582686,191.11,9,Coyote - Cantigny 38055 (M),1432090000000.0,May 20 2015 04:00:47 AM,unknown
38056.0,41.852035,-88.1624694,216.94,18,Coyote - Cantigny 38056 (F),1432090000000.0,May 20 2015 04:01:00 AM,unknown
38055.0,41.8498331,-88.1475047,200.72,9,Coyote - Cantigny 38055 (M),1432100000000.0,May 20 2015 05:01:07 AM,unknown
38056.0,41.8520358,-88.1626286,225.85,21,Coyote - Cantigny 38056 (F),1432100000000.0,May 20 2015 05:01:13 AM,unknown
38055.0,41.8506336,-88.1470589,197.36,9,Coyote - Cantigny 38055 (M),1432100000000.0,May 20 2015 05:03:14 AM,unknown
38056.0,41.8519,-88.1624369,215.71,21,Coyote - Cantigny 38056 (F),1432100000000.0,May 20 2015 05:03:14 AM,unknown
38056.0,41.8517019,-88.1622275,222.28,21,Coyote - Cantigny 38056 (F),1432100000000.0,May 20 2015 05:06:10 AM,unknown
38055.0,41.8528578,-88.1501133,191.36,10,Coyote - Cantigny 38055 (M),1432100000000.0,May 20 2015 05:08:18 AM,unknown
38056.0,41.8520306,-88.1624269,235.47,22,Coyote - Cantigny 38056 (F),1432100000000.0,May 20 2015 05:12:00 AM,unknown
38055.0,41.8510581,-88.1525281,195.7,9,Coyote - Cantigny 38055 (M),1432100000000.0,May 20 2015 05:12:09 AM,unknown
38055.0,41.8520958,-88.1641714,191.4,26,Coyote - Cantigny 38055 (M),1432160000000.0,May 20 2015 09:00:29 PM,unknown
38056.0,41.8561764,-88.1624656,196.51,22,Coyote - Cantigny 38056 (F),1432160000000.0,May 20 2015 09:00:29 PM,unknown
38056.0,41.8560911,-88.1620958,243.07,25,Coyote - Cantigny 38056 (F),1432160000000.0,May 20 2015 11:00:16 PM,unknown
38055.0,41.8520339,-88.1641181,209.59,27,Coyote - Cantigny 38055 (M),1432160000000.0,May 20 2015 11:00:42 PM,unknown
38055.0,41.8521036,-88.16408,209.95,25,Coyote - Cantigny 38055 (M),1432170000000.0,May 21 2015 01:00:29 AM,unknown
38056.0,41.856745,-88.1624739,197.97,24,Coyote - Cantigny 38056 (F),1432170000000.0,May 21 2015 01:01:24 AM,unknown
38055.0,41.8521969,-88.1650167,250.82,19,Coyote - Cantigny 38055 (M),1432180000000.0,May 21 2015 04:00:29 AM,unknown
38056.0,41.8603794,-88.1585433,216.42,20,Coyote - Cantigny 38056 (F),1432180000000.0,May 21 2015 04:00:43 AM,unknown
38056.0,41.8602347,-88.1583733,238.88,16,Coyote - Cantigny 38056 (F),1432180000000.0,May 21 2015 05:01:21 AM,unknown
38055.0,41.8522211,-88.1648694,201.36,20,Coyote - Cantigny 38055 (M),1432180000000.0,May 21 2015 05:01:31 AM,unknown
38055.0,41.8522158,-88.1649253,227.5,20,Coyote - Cantigny 38055 (M),1432180000000.0,May 21 2015 05:03:24 AM,unknown
38056.0,41.8606411,-88.1587031,210.98,16,Coyote - Cantigny 38056 (F),1432180000000.0,May 21 2015 05:05:44 AM,unknown
38055.0,41.8522656,-88.1650231,195.84,19,Coyote - Cantigny 38055 (M),1432180000000.0,May 21 2015 05:06:14 AM,unknown
38056.0,41.8610653,-88.1588517,225.81,16,Coyote - Cantigny 38056 (F),1432180000000.0,May 21 2015 05:06:16 AM,unknown
38055.0,41.8523439,-88.1650567,237.09,20,Coyote - Cantigny 38055 (M),1432190000000.0,May 21 2015 05:12:09 AM,unknown
38056.0,41.8603797,-88.1585278,204.41,16,Coyote - Cantigny 38056 (F),1432190000000.0,May 21 2015 05:12:30 AM,unknown
38055.0,41.8383956,-88.1577447,189.34,25,Coyote - Cantigny 38055 (M),1432240000000.0,May 21 2015 09:00:29 PM,unknown
38056.0,41.8607031,-88.1602147,194.28,26,Coyote - Cantigny 38056 (F),1432240000000.0,May 21 2015 09:00:48 PM,unknown
38056.0,41.8609758,-88.1605197,193.45,28,Coyote - Cantigny 38056 (F),1432250000000.0,May 21 2015 11:00:19 PM,unknown
38055.0,41.8385544,-88.1578197,172.63,29,Coyote - Cantigny 38055 (M),1432250000000.0,May 21 2015 11:00:48 PM,unknown
38056.0,41.860825,-88.1600519,227.14,29,Coyote - Cantigny 38056 (F),1432260000000.0,May 22 2015 01:01:01 AM,unknown
38055.0,41.8384308,-88.157785,207.47,28,Coyote - Cantigny 38055 (M),1432260000000.0,May 22 2015 01:01:17 AM,unknown
38055.0,41.8523489,-88.1651283,193.01,20,Coyote - Cantigny 38055 (M),1432270000000.0,May 22 2015 04:00:29 AM,unknown
38056.0,41.8589694,-88.1631572,197.93,22,Coyote - Cantigny 38056 (F),1432270000000.0,May 22 2015 04:00:29 AM,unknown
38056.0,41.8605639,-88.1655361,207.06,16,Coyote - Cantigny 38056 (F),1432270000000.0,May 22 2015 05:01:07 AM,unknown
38055.0,41.8521936,-88.1653656,206.26,18,Coyote - Cantigny 38055 (M),1432270000000.0,May 22 2015 05:01:10 AM,unknown
38055.0,41.8522669,-88.1652533,242.15,18,Coyote - Cantigny 38055 (M),1432270000000.0,May 22 2015 05:03:09 AM,unknown
38056.0,41.8605447,-88.1655128,207.93,16,Coyote - Cantigny 38056 (F),1432270000000.0,May 22 2015 05:03:15 AM,unknown
38056.0,41.8605639,-88.1655003,208.54,16,Coyote - Cantigny 38056 (F),1432270000000.0,May 22 2015 05:06:10 AM,unknown
38055.0,41.8520872,-88.1653219,211.96,18,Coyote - Cantigny 38055 (M),1432270000000.0,May 22 2015 05:06:15 AM,unknown
38056.0,41.8592953,-88.1661247,200.97,16,Coyote - Cantigny 38056 (F),1432270000000.0,May 22 2015 05:12:10 AM,unknown
38055.0,41.8519633,-88.1652403,209.33,18,Coyote - Cantigny 38055 (M),1432270000000.0,May 22 2015 05:12:41 AM,unknown
38055.0,41.8484267,-88.1637847,199.79,28,Coyote - Cantigny 38055 (M),1432330000000.0,May 22 2015 09:00:29 PM,unknown
38056.0,41.8520903,-88.1653714,216.1,27,Coyote - Cantigny 38056 (F),1432330000000.0,May 22 2015 09:00:32 PM,unknown
38056.0,41.8521542,-88.1652264,221.64,23,Coyote - Cantigny 38056 (F),1432340000000.0,May 22 2015 11:00:04 PM,unknown
38055.0,41.8484661,-88.1637842,202.38,28,Coyote - Cantigny 38055 (M),1432340000000.0,May 22 2015 11:00:12 PM,unknown
38055.0,41.8487758,-88.1632692,201.45,22,Coyote - Cantigny 38055 (M),1432340000000.0,May 23 2015 01:00:29 AM,unknown
38056.0,41.8517172,-88.1665564,194.9,20,Coyote - Cantigny 38056 (F),1432340000000.0,May 23 2015 01:00:29 AM,unknown
38055.0,41.8562911,-88.1753572,206.29,14,Coyote - Cantigny 38055 (M),1432350000000.0,May 23 2015 04:00:31 AM,unknown
38056.0,41.851965,-88.1655789,213.64,18,Coyote - Cantigny 38056 (F),1432350000000.0,May 23 2015 04:00:54 AM,unknown
38056.0,41.8517386,-88.1657422,214.72,20,Coyote - Cantigny 38056 (F),1432360000000.0,May 23 2015 05:01:12 AM,unknown
38055.0,41.8473236,-88.1706103,198.68,13,Coyote - Cantigny 38055 (M),1432360000000.0,May 23 2015 05:01:55 AM,unknown
38055.0,41.8473158,-88.1705858,196.65,13,Coyote - Cantigny 38055 (M),1432360000000.0,May 23 2015 05:03:15 AM,unknown
38056.0,41.8516272,-88.1658153,206.06,20,Coyote - Cantigny 38056 (F),1432360000000.0,May 23 2015 05:03:26 AM,unknown
38056.0,41.8518292,-88.1658919,199.01,20,Coyote - Cantigny 38056 (F),1432360000000.0,May 23 2015 05:06:16 AM,unknown
38055.0,41.8473111,-88.1705036,203.21,14,Coyote - Cantigny 38055 (M),1432360000000.0,May 23 2015 05:07:33 AM,unknown
38056.0,41.8515669,-88.1656961,204.53,20,Coyote - Cantigny 38056 (F),1432360000000.0,May 23 2015 05:12:11 AM,unknown
38055.0,41.8472453,-88.1695747,191.9,14,Coyote - Cantigny 38055 (M),1432360000000.0,May 23 2015 05:12:13 AM,unknown
38057.0,41.8281294,-88.1245808,184.27,34,Coyote - Danada 38057,1432410000000.0,May 23 2015 09:00:29 PM,unknown
38055.0,41.852785,-88.1647594,210.86,30,Coyote - Cantigny 38055 (M),1432410000000.0,May 23 2015 09:00:29 PM,unknown
38057.0,41.8278547,-88.1227064,171.87,31,Coyote - Danada 38057,1432420000000.0,May 23 2015 11:00:05 PM,unknown
38055.0,41.8514461,-88.1644947,246.49,32,Coyote - Cantigny 38055 (M),1432420000000.0,May 23 2015 11:00:25 PM,unknown
38056.0,41.8517603,-88.1649053,197.04,28,Coyote - Cantigny 38056 (F),1432420000000.0,May 23 2015 11:01:02 PM,unknown
38057.0,41.8283017,-88.1209897,194.38,25,Coyote - Danada 38057,1432430000000.0,May 24 2015 01:00:53 AM,unknown
38056.0,41.8518111,-88.1658572,202.72,26,Coyote - Cantigny 38056 (F),1432430000000.0,May 24 2015 01:01:00 AM,unknown
38055.0,41.8567897,-88.176425,198.4,24,Coyote - Cantigny 38055 (M),1432430000000.0,May 24 2015 01:02:41 AM,unknown
38055.0,41.8526919,-88.1585058,198.44,16,Coyote - Cantigny 38055 (M),1432440000000.0,May 24 2015 04:00:29 AM,unknown
38057.0,41.8377117,-88.1257753,200.72,19,Coyote - Danada 38057,1432440000000.0,May 24 2015 04:00:30 AM,unknown
38056.0,41.8520772,-88.1652089,195.23,25,Coyote - Cantigny 38056 (F),1432440000000.0,May 24 2015 04:00:30 AM,unknown
38057.0,41.8592897,-88.1196156,204.65,18,Coyote - Danada 38057,1432440000000.0,May 24 2015 05:01:14 AM,unknown
38056.0,41.8613822,-88.1656453,207.51,20,Coyote - Cantigny 38056 (F),1432440000000.0,May 24 2015 05:01:29 AM,unknown
38055.0,41.8617544,-88.1659739,213.83,19,Coyote - Cantigny 38055 (M),1432440000000.0,May 24 2015 05:01:30 AM,unknown
38055.0,41.8622444,-88.1661503,205.54,19,Coyote - Cantigny 38055 (M),1432440000000.0,May 24 2015 05:03:14 AM,unknown
38057.0,41.8580011,-88.1195217,207.06,18,Coyote - Danada 38057,1432440000000.0,May 24 2015 05:03:21 AM,unknown
38056.0,41.8613667,-88.1655406,218.43,20,Coyote - Cantigny 38056 (F),1432440000000.0,May 24 2015 05:05:56 AM,unknown
38055.0,41.8626936,-88.1655233,206.8,18,Coyote - Cantigny 38055 (M),1432440000000.0,May 24 2015 05:06:09 AM,unknown
38057.0,41.8575053,-88.117785,193.62,19,Coyote - Danada 38057,1432440000000.0,May 24 2015 05:08:27 AM,unknown
38055.0,41.862625,-88.1655022,210.81,19,Coyote - Cantigny 38055 (M),1432440000000.0,May 24 2015 05:12:09 AM,unknown
38057.0,41.8571639,-88.1158578,202.98,19,Coyote - Danada 38057,1432440000000.0,May 24 2015 05:12:11 AM,unknown
38056.0,41.861425,-88.1656347,217.19,21,Coyote - Cantigny 38056 (F),1432440000000.0,May 24 2015 05:12:13 AM,unknown
38055.0,41.8475689,-88.1703747,199.74,29,Coyote - Cantigny 38055 (M),1432500000000.0,May 24 2015 09:00:29 PM,unknown
38057.0,41.8283058,-88.1210003,189.38,25,Coyote - Danada 38057,1432500000000.0,May 24 2015 09:01:00 PM,unknown
38056.0,41.8534392,-88.1648231,203.18,22,Coyote - Cantigny 38056 (F),1432500000000.0,May 24 2015 09:01:24 PM,unknown
38055.0,41.8475706,-88.1702206,208.52,29,Coyote - Cantigny 38055 (M),1432510000000.0,May 24 2015 11:00:16 PM,unknown
38057.0,41.8282117,-88.1207533,201.06,25,Coyote - Danada 38057,1432510000000.0,May 24 2015 11:00:30 PM,unknown
38056.0,41.85344,-88.1647875,206.08,25,Coyote - Cantigny 38056 (F),1432510000000.0,May 24 2015 11:00:33 PM,unknown
38055.0,41.8475769,-88.1703756,203.23,29,Coyote - Cantigny 38055 (M),1432520000000.0,May 25 2015 01:00:29 AM,unknown
38057.0,41.8283436,-88.1209547,202.69,25,Coyote - Danada 38057,1432520000000.0,May 25 2015 01:01:23 AM,unknown
38056.0,41.8535481,-88.1649467,225.66,25,Coyote - Cantigny 38056 (F),1432520000000.0,May 25 2015 01:02:01 AM,unknown
38055.0,41.8451614,-88.1561739,177.57,20,Coyote - Cantigny 38055 (M),1432530000000.0,May 25 2015 04:00:30 AM,unknown
38057.0,41.8548636,-88.129815,194.44,20,Coyote - Danada 38057,1432530000000.0,May 25 2015 04:00:50 AM,unknown
38055.0,41.8524958,-88.1636219,206.28,21,Coyote - Cantigny 38055 (M),1432530000000.0,May 25 2015 05:01:15 AM,unknown
38057.0,41.8501536,-88.1153378,192.45,21,Coyote - Danada 38057,1432530000000.0,May 25 2015 05:02:00 AM,unknown
38057.0,41.8501281,-88.1153264,192.63,21,Coyote - Danada 38057,1432530000000.0,May 25 2015 05:03:12 AM,unknown
38055.0,41.8523247,-88.1652289,205.01,21,Coyote - Cantigny 38055 (M),1432530000000.0,May 25 2015 05:03:20 AM,unknown
38056.0,41.8522344,-88.1648969,214.69,26,Coyote - Cantigny 38056 (F),1432530000000.0,May 25 2015 05:05:09 AM,unknown
38057.0,41.8501114,-88.1150861,193.2,21,Coyote - Danada 38057,1432530000000.0,May 25 2015 05:06:00 AM,unknown
38055.0,41.8524406,-88.1654528,199.63,20,Coyote - Cantigny 38055 (M),1432530000000.0,May 25 2015 05:06:10 AM,unknown
38056.0,41.8522214,-88.1649208,213.31,26,Coyote - Cantigny 38056 (F),1432530000000.0,May 25 2015 05:06:48 AM,unknown
38057.0,41.8500347,-88.1139881,180.21,21,Coyote - Danada 38057,1432530000000.0,May 25 2015 05:12:08 AM,unknown
38055.0,41.8523767,-88.165395,201.54,21,Coyote - Cantigny 38055 (M),1432530000000.0,May 25 2015 05:12:16 AM,unknown
38056.0,41.8522994,-88.1654472,250.09,25,Coyote - Cantigny 38056 (F),1432530000000.0,May 25 2015 05:13:41 AM,unknown
38057.0,41.8281286,-88.1209583,193.39,30,Coyote - Danada 38057,1432590000000.0,May 25 2015 09:00:29 PM,unknown
38055.0,41.8462964,-88.1703014,195.66,31,Coyote - Cantigny 38055 (M),1432590000000.0,May 25 2015 09:00:29 PM,unknown
38055.0,41.8464058,-88.1702631,198.6,28,Coyote - Cantigny 38055 (M),1432590000000.0,May 25 2015 11:00:20 PM,unknown
38057.0,41.8276092,-88.1216708,188.85,28,Coyote - Danada 38057,1432590000000.0,May 25 2015 11:00:30 PM,unknown
38055.0,41.8463467,-88.1702994,193.94,26,Coyote - Cantigny 38055 (M),1432600000000.0,May 26 2015 01:00:29 AM,unknown
38057.0,41.8276208,-88.1216817,185.92,26,Coyote - Danada 38057,1432600000000.0,May 26 2015 01:00:47 AM,unknown
38057.0,41.8408783,-88.1169597,194.66,24,Coyote - Danada 38057,1432610000000.0,May 26 2015 04:00:30 AM,unknown
38055.0,41.8396956,-88.1594633,179.5,21,Coyote - Cantigny 38055 (M),1432610000000.0,May 26 2015 04:00:30 AM,unknown
38056.0,41.8460897,-88.1698764,204.81,24,Coyote - Cantigny 38056 (F),1432610000000.0,May 26 2015 04:00:54 AM,unknown
38057.0,41.8463014,-88.1240531,195.06,21,Coyote - Danada 38057,1432620000000.0,May 26 2015 05:01:07 AM,unknown
