collar_id,latitude,longitude,Altitude,Temp,AnimalTitle,GMT_Stamp,timestamp,c_id,pre_lon,pre_lat,pre_time,step,delta,speed_ms,bearing,turn_angle,behavior
38056.0,41.8322725,-88.1525239,187.42,2,Coyote - Cantigny 38056 (F),1459580000000.0,2016-04-02 08:00:30,unknown,-88.2586814,41.8251203,2016-04-02 17:00:29,8854.48608471495,-32399.0,-0.2732950425851091,84.79814141666988,50.60554114682592,Traveling
38058.0,41.8277072,-88.2613206,191.69,7,Coyote - Fermi 38058,1459630000000.0,2016-04-02 21:00:22,unknown,-88.1525239,41.8322725,2016-04-02 08:00:30,9052.05546444644,46792.0,0.19345305745525815,266.81307903584207,177.9850623808278,Traveling
38058.0,41.8276283,-88.2610878,168.51,19,Coyote - Fermi 38058,1459640000000.0,2016-04-02 23:00:13,unknown,-88.2613206,41.8277072,2016-04-02 21:00:22,21.23247608256342,7191.0,0.0029526458187405674,114.45733058967444,152.35574844616764,Resting
81454.0,37.6492467,-88.5926,84.18,23,Coyote - Nature Camp 81454,1554170000000.0,2019-04-02 03:00:00,unknown,-88.2610878,41.8276283,2016-04-02 23:00:13,,94535987.0,0.00491656985886145,183.59810762351296,69.14077703383852,nan
81455.0,37.6108256,-89.1624828,205.9,7,Coyote - Makanda 81455,1554170000000.0,2019-04-02 03:01:00,unknown,-88.5926,37.6492467,2019-04-02 03:00:00,,60.0,,265.3082344135078,81.71012678999486,nan
81455.0,37.6114183,-89.1591039,143.43,22,Coyote - Makanda 81455,1554220000000.0,2019-04-02 15:01:00,unknown,-89.1624828,37.6108256,2019-04-02 03:01:00,305.50391961413703,43200.0,0.007071849991067987,77.51330967611293,172.2050752626051,Foraging
81461.0,39.4430158,-88.6728808,0.42,32,Coyote - New Liberty 81461,1554230000000.0,2019-04-02 18:00:00,unknown,-89.1591039,37.6114183,2019-04-02 15:01:00,,10740.0,19.338160348594066,11.58127676547945,65.93203291063348,nan
81454.0,37.6060506,-88.5327247,118.79,26,Coyote - Nature Camp 81454,1554230000000.0,2019-04-02 18:01:00,unknown,-88.6728808,39.4430158,2019-04-02 18:00:00,,60.0,,176.5402204010694,164.95894363558995,nan
81463.0,39.5225939,-88.6192603,151.13,26,Coyote - Findlay 81463,1554240000000.0,2019-04-02 21:00:00,unknown,-88.5327247,37.6060506,2019-04-02 18:01:00,,10740.0,19.82157554133621,358.0049126762152,178.5353077248542,nan
81461.0,39.4545228,-88.6422522,182.15,12,Coyote - New Liberty 81461,1554160000000.0,2019-04-02 00:01:00,unknown,-88.6192603,39.5225939,2019-04-02 21:00:00,7812.1233201576815,-75540.0,-0.10341704156946892,194.6174334129181,163.3874792632971,Traveling
81461.0,39.4417358,-88.6712789,170.02,6,Coyote - New Liberty 81461,1554210000000.0,2019-04-02 12:01:00,unknown,-88.6422522,39.4545228,2019-04-02 00:01:00,2873.699985506958,43200.0,0.06652083299784625,240.30528786812073,45.687854455202626,Traveling
81455.0,37.6119717,-89.1613644,155.49,7,Coyote - Makanda 81455,1554210000000.0,2019-04-02 12:03:00,unknown,-88.6712789,39.4417358,2019-04-02 12:01:00,,120.0,,191.98753867229806,48.31774919582267,nan
85786.0,37.5805319,-89.1004456,183.13,15,Coyote - Saratoga 85786,1585800000000.0,2020-04-02 03:00:00,unknown,-89.1613644,37.6119717,2019-04-02 12:03:00,6412.422594748564,31589820.0,0.00020299015932185002,123.06011611207634,68.92742256022171,Traveling
85784.0,39.6995731,-88.5932472,174.42,18,Coyote - Sullivan-Lovington 85784,1585840000000.0,2020-04-02 15:00:00,unknown,-89.1004456,37.5805319,2020-04-02 03:00:00,,43200.0,5.540264917535697,10.431743932244007,112.62837217983234,nan
85786.0,37.5849958,-89.1040264,182.1,18,Coyote - Saratoga 85786,1585840000000.0,2020-04-02 15:01:00,unknown,-88.5932472,39.6995731,2020-04-02 15:00:00,,60.0,,190.84435580301306,179.58738812923096,nan
85786.0,37.5848539,-89.1042444,191.07,24,Coyote - Saratoga 85786,1585850000000.0,2020-04-02 18:00:00,unknown,-89.1040264,37.5849958,2020-04-02 15:01:00,24.875509990985666,10740.0,0.0023161554926429857,230.60043181309456,39.7560760100815,Resting
85784.0,39.699885,-88.5965181,173.42,29,Coyote - Sullivan-Lovington 85784,1585850000000.0,2020-04-02 18:01:00,unknown,-89.1042444,37.5848539,2020-04-02 18:00:00,,60.0,,10.461648670628977,139.86121685753443,nan
85793.0,39.6399467,-88.7537508,213.53,21,Coyote - Lovington 85793,1585860000000.0,2020-04-02 21:00:00,unknown,-88.5965181,39.699885,2020-04-02 18:01:00,,10740.0,1.4006694515068747,243.703501583016,126.758147087613,nan
85786.0,37.5835606,-89.1053683,180.85,24,Coyote - Saratoga 85786,1585860000000.0,2020-04-02 21:01:00,unknown,-88.7537508,39.6399467,2020-04-02 21:00:00,,60.0,,187.72030673753554,55.983194845480455,nan
85784.0,39.6702639,-88.5781975,175.0,8,Coyote - Sullivan-Lovington 85784,1585830000000.0,2020-04-02 12:00:00,unknown,-89.1053683,37.5835606,2020-04-02 21:01:00,,-32460.0,-7.2749551646642265,11.000747980253582,176.71955875728196,nan
151322.0,39.7633156,-91.0347097,191.73,25,Coyote - County Line 151322,1680450000000.0,2023-04-02 16:00:33,unknown,-88.5781975,39.6702639,2020-04-02 12:00:00,,94622433.0,0.0022286646343793303,273.603721016434,97.3970269638196,nan
151325.0,41.9499853,-88.3562439,218.65,20,Coyote - Thornwood 151325 (M),1680450000000.0,2023-04-02 16:00:59,unknown,-91.0347097,39.7633156,2023-04-02 16:00:33,,26.0,,41.94435993277082,128.34063891633681,nan
151323.0,39.9084186,-89.4448981,159.42,15,Coyote - New City-Buffalo 151323,1680450000000.0,2023-04-02 16:01:11,unknown,-88.3562439,41.9499853,2023-04-02 16:00:59,,12.0,,202.3016708434551,160.35731091068428,nan
151329.0,37.6135847,-89.0933458,131.17,25,Coyote - Devil's Kitchen 151329,1680450000000.0,2023-04-02 16:30:35,unknown,-89.4448981,39.9084186,2023-04-02 16:01:11,,1764.0,,173.07750409938527,29.224166744069834,nan
151329.0,37.6134178,-89.0931981,192.9,25,Coyote - Devil's Kitchen 151329,1680460000000.0,2023-04-02 18:00:10,unknown,-89.0933458,37.6135847,2023-04-02 16:30:35,22.65392738475433,5375.0,0.004214684164605457,144.9687991652318,28.10870493415348,Resting
151329.0,37.6133947,-89.0934153,204.43,29,Coyote - Devil's Kitchen 151329,1680460000000.0,2023-04-02 19:31:07,unknown,-89.0931981,37.6134178,2023-04-02 18:00:10,19.347549556203408,5457.0,0.0035454552970869357,262.3532658461027,117.38446668087093,Resting
151321.0,39.7861575,-90.7086592,111.61,4,Coyote - Griggsville 151321,1680420000000.0,2023-04-02 08:00:33,unknown,-89.0934153,37.6133947,2023-04-02 19:31:07,,-41434.0,-6.7366995378182,330.3805623924366,68.0272965463339,nan
151322.0,39.7623319,-91.0358633,183.84,31,Coyote - County Line 151322,1680470000000.0,2023-04-02 20:00:33,unknown,-90.7086592,39.7861575,2023-04-02 08:00:33,,43200.0,0.6517949242270579,264.6925385687837,65.68802382365294,nan
151321.0,39.7856133,-90.7112111,-0.24,22,Coyote - Griggsville 151321,1680470000000.0,2023-04-02 20:00:55,unknown,-91.0358633,39.7623319,2023-04-02 20:00:33,,22.0,,84.56561455817709,179.8730759893934,nan
151325.0,41.9489767,-88.3569547,207.15,29,Coyote - Thornwood 151325 (M),1680470000000.0,2023-04-02 20:01:10,unknown,-90.7112111,39.7856133,2023-04-02 20:00:55,,15.0,,38.68809090852677,45.87752364965032,nan
151329.0,37.6142161,-89.0937625,168.01,23,Coyote - Devil's Kitchen 151329,1680470000000.0,2023-04-02 22:31:03,unknown,-88.3569547,41.9489767,2023-04-02 20:01:10,,8993.0,,187.6798878912172,148.99179698269043,nan
151325.0,41.9499272,-88.3561786,192.9,5,Coyote - Thornwood 151325 (M),1680440000000.0,2023-04-02 12:00:35,unknown,-89.0937625,37.6142161,2023-04-02 22:31:03,,-37828.0,-12.83491633729657,7.213927392259369,179.53403950104217,nan
151323.0,39.9149172,-89.4430422,-0.3,4,Coyote - New City-Buffalo 151323,1680440000000.0,2023-04-02 12:01:06,unknown,-88.3561786,41.9499272,2023-04-02 12:00:35,,31.0,,202.3313409685075,164.88258642375186,nan
151324.0,41.9482061,-88.01848,203.66,11,Coyote - East Branch 151324,1712070000000.0,2024-04-02 16:00:34,unknown,-89.4430422,39.9149172,2023-04-02 12:01:06,,31636768.0,0.008081993781836628,27.42857301309701,174.9027679554105,nan
151324.0,41.9477694,-88.0186703,190.29,9,Coyote - East Branch 151324,1712060000000.0,2024-04-02 12:00:35,unknown,-88.01848,41.9482061,2024-04-02 16:00:34,51.00733061357912,-14399.0,-0.003542421738563728,197.95775411165937,170.52918109856236,Resting
301434000000000.0,40.550403,-89.405653,199.0,24,Coyote - Morton MA06 ,1743570000000.0,2025-04-02 04:00:00,unknown,-88.0186703,41.9477694,2024-04-02 12:00:35,,31507165.0,0.0061540776448262115,217.19194371256435,19.234189600904983,nan
301434000000000.0,40.53035,-89.398103,205.0,32,Coyote - Morton MA06 ,1743610000000.0,2025-04-02 16:00:00,unknown,-89.405653,40.550403,2025-04-02 04:00:00,2316.8255657919253,43200.0,0.05363022143036864,164.03054545151141,53.16139826105294,Traveling
301434000000000.0,40.176519,-88.079739,210.0,27,Coyote - Champaign MA05 ,1743620000000.0,2025-04-02 20:00:00,unknown,-89.398103,40.53035,2025-04-02 16:00:00,,14400.0,8.242211021570903,108.97375333369537,55.056792117816045,nan
301434000000000.0,40.174694,-88.083044,213.0,29,Coyote - Champaign MA05 ,1743600000000.0,2025-04-02 12:00:00,unknown,-88.079739,40.176519,2025-04-02 20:00:00,346.8549314002364,-28800.0,-0.012043574006952653,234.1454410054137,125.17168767171832,Foraging
38058.0,41.8254844,-88.2584175,188.66,19,Coyote - Fermi 38058,1459700000000.0,2016-04-03 17:00:29,unknown,-88.083044,40.174694,2025-04-02 12:00:00,,-283892371.0,-0.0006478491630169253,355.47335851104066,121.32791750562697,nan
38056.0,41.8543811,-88.1551317,197.29,0,Coyote - Cantigny 38056 (F),1459660000000.0,2016-04-03 06:01:30,unknown,-88.2584175,41.8254844,2016-04-03 17:00:29,9159.459406158812,-39539.0,-0.23165632429142902,69.38288681173863,73.90952830069796,Traveling
38056.0,41.8360647,-88.1550478,211.65,0,Coyote - Cantigny 38056 (F),1459670000000.0,2016-04-03 08:00:31,unknown,-88.1551317,41.8543811,2016-04-03 06:01:30,2034.419592118152,7141.0,0.28489281502844865,179.80446167527705,110.42157486353842,Traveling
38058.0,41.8268581,-88.2605839,187.63,22,Coyote - Fermi 38058,1459720000000.0,2016-04-03 21:00:29,unknown,-88.1550478,41.8360647,2016-04-03 08:00:31,8826.21669016202,46798.0,0.18860243365447285,263.3574801927866,83.55301851750957,Traveling
38058.0,41.8267925,-88.2605131,186.74,22,Coyote - Fermi 38058,1459720000000.0,2016-04-03 23:00:21,unknown,-88.2605839,41.8268581,2016-04-03 21:00:29,9.36392263779706,7192.0,0.0013019914679918048,141.19263171358114,122.16484847920549,Resting
81461.0,39.4403719,-88.6715553,201.44,13,Coyote - New Liberty 81461,1554260000000.0,2019-04-03 03:00:00,unknown,-88.2605131,41.8267925,2016-04-03 23:00:21,,94535979.0,0.002827232959569887,187.58150246481023,46.38887075122909,nan
81461.0,39.4482547,-88.5915686,181.15,16,Coyote - New Liberty 81461,1554300000000.0,2019-04-03 15:00:00,unknown,-88.6715553,39.4403719,2019-04-03 03:00:00,6940.813690491781,43200.0,0.16066698357619863,82.70197868254003,104.8795237822702,Traveling
81455.0,37.6106006,-89.1554172,118.69,19,Coyote - Makanda 81455,1554300000000.0,2019-04-03 15:01:00,unknown,-88.5915686,39.4482547,2019-04-03 15:00:00,,60.0,,193.67366145221396,110.97168276967393,nan
81461.0,39.4483069,-88.5915581,189.84,19,Coyote - New Liberty 81461,1554310000000.0,2019-04-03 18:00:00,unknown,-89.1554172,37.6106006,2019-04-03 15:01:00,,10740.0,19.537931252785324,13.322248668371264,179.6485872161573,nan
81463.0,39.5323978,-88.6610711,172.22,21,Coyote - Findlay 81463,1554310000000.0,2019-04-03 18:01:00,unknown,-88.5915581,39.4483069,2019-04-03 18:00:00,,60.0,,327.48645474055024,45.835793927821044,nan
81454.0,37.6058519,-88.5327375,108.09,29,Coyote - Nature Camp 81454,1554330000000.0,2019-04-03 21:00:00,unknown,-88.6610711,39.5323978,2019-04-03 18:01:00,,10740.0,19.939741292169845,176.97845949583396,150.50799524471628,nan
81455.0,37.6121497,-89.1563556,151.14,9,Coyote - Makanda 81455,1554290000000.0,2019-04-03 12:00:00,unknown,-88.5327375,37.6058519,2019-04-03 21:00:00,,-32400.0,-1.6996229875648847,270.9206429912881,93.94218349545415,nan
81454.0,37.6062564,-88.5325111,94.06,16,Coyote - Nature Camp 81454,1554290000000.0,2019-04-03 12:01:00,unknown,-89.1563556,37.6121497,2019-04-03 12:00:00,,60.0,,90.49284418404993,179.57220119276184,nan
85786.0,37.5805478,-89.1004458,185.76,13,Coyote - Saratoga 85786,1585880000000.0,2020-04-03 03:00:00,unknown,-88.5325111,37.6062564,2019-04-03 12:01:00,,31589940.0,0.001590325159418223,266.90355962588296,176.41071544183302,nan
85784.0,39.6994711,-88.5969617,137.96,24,Coyote - Sullivan-Lovington 85784,1585930000000.0,2020-04-03 15:00:00,unknown,-89.1004458,37.5805478,2020-04-03 03:00:00,,43200.0,5.538591393148199,10.357663342317885,103.45410371643493,nan
85793.0,39.6492147,-88.8054814,176.92,10,Coyote - Lovington 85793,1585890000000.0,2020-04-03 06:00:00,unknown,-88.5969617,39.6994711,2020-04-03 15:00:00,,-32400.0,-0.578412286353209,252.67944018855383,117.67822315376407,nan
85784.0,39.6992819,-88.5968003,182.06,27,Coyote - Sullivan-Lovington 85784,1585940000000.0,2020-04-03 18:00:00,unknown,-88.8054814,39.6492147,2020-04-03 06:00:00,,43200.0,0.43397134608022003,72.62041874525313,179.9409785566993,nan
85793.0,39.5677544,-88.7776892,-0.34,22,Coyote - Lovington 85793,1585940000000.0,2020-04-03 18:01:00,unknown,-88.5968003,39.6992819,2020-04-03 18:00:00,,60.0,,226.70362269185898,154.08320394660586,nan
85793.0,39.5674631,-88.7797972,161.25,23,Coyote - Lovington 85793,1585950000000.0,2020-04-03 21:00:00,unknown,-88.7776892,39.5677544,2020-04-03 18:01:00,184.00511596222086,10740.0,0.01713269236147308,259.8376937168309,33.134071024971945,Foraging
85793.0,39.56732,-88.7795669,161.64,13,Coyote - Lovington 85793,1585920000000.0,2020-04-03 12:00:00,unknown,-88.7797972,39.5674631,2020-04-03 21:00:00,25.378306336202847,-32400.0,-0.0007832810597593471,128.87042916235464,130.9672645544763,Resting
85784.0,39.6939386,-88.5771828,-0.37,12,Coyote - Sullivan-Lovington 85784,1585920000000.0,2020-04-03 12:01:00,unknown,-88.7795669,39.56732,2020-04-03 12:00:00,,60.0,,50.84745521475246,78.02297394760218,nan
151328.0,39.5554497,-88.6168481,135.05,12,Coyote - Sullivan Shoreline 151328,1680490000000.0,2023-04-03 01:31:02,unknown,-88.5771828,39.6939386,2020-04-03 12:01:00,,94570202.0,0.00016652928711989904,192.45328572913704,141.6058305143846,nan
151329.0,37.6185461,-89.1041194,160.34,23,Coyote - Devil's Kitchen 151329,1680530000000.0,2023-04-03 13:31:10,unknown,-88.6168481,39.5554497,2023-04-03 01:31:02,,43208.0,5.072239160946209,191.27751345083504,1.1757722783019915,nan
